date,time,open,high,low,close,volume,moving_60_ave,deviation_rate,rise_rate
2022.03.25,01:00,122.359,122.42,122.308,122.382,2930,121.26764999999999,1.0091891778227748,0
2022.03.25,02:00,122.382,122.435,122.308,122.35,3487,121.29385,1.0087073664493293,0
2022.03.25,03:00,122.35,122.359,121.963,122.054,10170,121.31898333333334,1.0060585462099294,0
2022.03.25,04:00,122.055,122.093,121.707,121.931,11434,121.34088333333332,1.004863296281152,0
2022.03.25,05:00,121.93,121.94,121.738,121.803,5796,121.35821666666666,1.0036650450669937,0
2022.03.25,06:00,121.805,121.824,121.505,121.599,6080,121.37378333333332,1.0018555627128156,0
2022.03.25,07:00,121.6,121.624,121.178,121.467,9040,121.38698333333332,1.0006591865492442,1
2022.03.25,08:00,121.466,121.722,121.424,121.704,5563,121.40174999999999,1.0024896675706898,1
2022.03.25,09:00,121.703,121.952,121.691,121.789,5083,121.41948333333332,1.0030433062019564,1
2022.03.25,10:00,121.789,121.867,121.654,121.739,7192,121.43571666666664,1.0024974804913933,1
2022.03.25,11:00,121.739,121.809,121.418,121.508,9516,121.448,1.0004940386008827,1
2022.03.25,12:00,121.509,121.671,121.452,121.629,7696,121.46166666666664,1.0013776637347862,1
2022.03.25,13:00,121.629,121.732,121.543,121.725,4843,121.47058333333332,1.0020944714323838,1
2022.03.25,14:00,121.724,121.78,121.6,121.664,4760,121.47599999999998,1.0015476308077318,1
2022.03.25,15:00,121.664,121.794,121.63,121.75,5468,121.48655000000002,1.0021685528151056,1
2022.03.25,16:00,121.75,122.239,121.73,122.147,12143,121.50303333333333,1.0053000048558458,1
2022.03.25,17:00,122.147,122.191,121.871,122.017,10363,121.51948333333333,1.0040941308588514,1
2022.03.25,18:00,122.016,122.057,121.772,121.996,11453,121.53476666666667,1.0037950731793344,1
2022.03.25,19:00,121.996,122.075,121.957,122.027,7462,121.55073333333333,1.0039182541610883,1
2022.03.25,20:00,122.027,122.123,121.953,122.1,5114,121.56856666666667,1.0043714699276705,1
2022.03.25,21:00,122.102,122.154,122.009,122.129,4159,121.58498333333334,1.0044743738227542,1
2022.03.25,22:00,122.131,122.189,122.085,122.149,3696,121.60318333333335,1.00448850640012,1
2022.03.25,23:00,122.149,122.208,122.071,122.095,2586,121.62310000000002,1.0038800195028739,1
2022.03.28,00:00,121.996,122.037,121.996,122.013,186,121.63998333333333,1.0030665629544233,1
2022.03.28,01:00,122.021,122.294,122.021,122.277,3426,121.66138333333335,1.005060082746059,1
2022.03.28,02:00,122.276,122.363,122.224,122.27,3860,121.68601666666669,1.0047990997596135,1
2022.03.28,03:00,122.268,122.313,122.143,122.23,7181,121.71125,1.004262136819727,1
2022.03.28,04:00,122.23,122.977,122.171,122.969,13074,121.74845,1.0100251789653174,1
2022.03.28,05:00,122.967,123.108,122.76,122.901,9751,121.78058333333334,1.0092002898655847,1
2022.03.28,06:00,122.901,123.164,122.854,123.077,5329,121.8147,1.0103624603598744,1
2022.03.28,07:00,123.078,123.11,122.964,123.05,5710,121.84775,1.0098668215047055,1
2022.03.28,08:00,123.05,123.259,123.045,123.233,4625,121.88390000000003,1.011068730160423,1
2022.03.28,09:00,123.231,123.345,123.026,123.335,8009,121.92075000000001,1.0115997481970869,1
2022.03.28,10:00,123.336,124.015,123.275,123.923,13627,121.96746666666668,1.0160332372785748,1
2022.03.28,11:00,123.925,125.099,123.864,124.685,16941,122.02645000000001,1.0217866700211307,0
2022.03.28,12:00,124.685,124.708,124.05,124.29,15720,122.07926666666668,1.0181089991257046,0
2022.03.28,13:00,124.291,124.392,123.669,124.268,15276,122.13198333333334,1.0174894127514236,0
2022.03.28,14:00,124.263,124.265,123.909,124.051,12671,122.18083333333335,1.015306546989776,0
2022.03.28,15:00,124.052,124.124,123.377,123.652,16964,122.22538333333334,1.0116720163010329,0
2022.03.28,16:00,123.651,123.873,123.509,123.817,13487,122.26861666666667,1.012663783851866,0
2022.03.28,17:00,123.817,123.859,123.401,123.544,12735,122.30749999999999,1.0101097643235288,0
2022.03.28,18:00,123.546,123.562,123.247,123.275,9818,122.34175,1.007628221764034,1
2022.03.28,19:00,123.275,123.413,123.146,123.4,5873,122.37804999999999,1.0083507622486223,1
2022.03.28,20:00,123.401,123.485,123.255,123.485,3898,122.41216666666665,1.008764107053629,1
2022.03.28,21:00,123.483,123.699,123.449,123.56,5124,122.44514999999998,1.0091048930888649,1
2022.03.28,22:00,123.56,123.896,123.56,123.832,4831,122.48183333333333,1.0110234034707188,1
2022.03.28,23:00,123.831,123.934,123.831,123.885,2202,122.51951666666668,1.0111450270984037,1
2022.03.29,00:00,123.856,123.894,123.733,123.88,455,122.55633333333336,1.0108004754276263,1
2022.03.29,01:00,123.878,124.189,123.739,124.147,3746,122.59793333333333,1.0126353407806223,0
2022.03.29,02:00,124.145,124.145,123.54,123.603,7016,122.63170000000001,1.00792046428452,0
2022.03.29,03:00,123.602,124.304,123.311,124.144,16345,122.67318333333334,1.0119897163071907,0
2022.03.29,04:00,124.144,124.181,123.518,123.689,13022,122.70176666666666,1.008045795591642,0
2022.03.29,05:00,123.688,123.777,123.248,123.356,8106,122.72561666666665,1.005136526101519,0
2022.03.29,06:00,123.356,123.49,123.103,123.178,9493,122.74440000000001,1.0035325440508893,0
2022.03.29,07:00,123.176,123.417,123.152,123.365,8157,122.76086666666667,1.0049212208233567,0
2022.03.29,08:00,123.366,123.676,123.295,123.597,7845,122.78253333333332,1.0066334082263602,0
2022.03.29,09:00,123.598,123.617,123.303,123.505,9994,122.80368333333331,1.005710876478868,0
2022.03.29,10:00,123.504,123.775,123.431,123.571,10861,122.82461666666667,1.0060768220051437,0
2022.03.29,11:00,123.57,123.78,123.401,123.725,9937,122.84825000000001,1.007136853801336,0
2022.03.29,12:00,123.724,123.808,123.588,123.75,11189,122.87143333333334,1.0071502923245246,0
2022.03.29,13:00,123.748,123.748,123.439,123.508,8958,122.89020000000001,1.0050272519696444,0
2022.03.29,14:00,123.507,123.752,123.505,123.581,12078,122.91071666666667,1.0054534165247049,0
2022.03.29,15:00,123.581,123.583,122.494,122.855,19620,122.92406666666666,0.9994381355210615,0
2022.03.29,16:00,122.855,123.025,122.191,122.281,17098,122.92989999999999,0.9947213818607191,1
2022.03.29,17:00,122.275,122.798,121.976,122.715,17386,122.9451,0.9981284329347002,1
2022.03.29,18:00,122.716,122.833,122.54,122.592,10275,122.96164999999998,0.9969937781413963,1
2022.03.29,19:00,122.593,122.728,122.552,122.659,6439,122.98151666666666,0.9973775191963129,1
2022.03.29,20:00,122.659,122.852,122.652,122.826,4949,123.00021666666665,0.998583606831045,1
2022.03.29,21:00,122.825,122.939,122.779,122.93,4987,123.01923333333333,0.9992746391688888,1
2022.03.29,22:00,122.93,122.951,122.861,122.874,4033,123.03815,0.9986658609545088,1
2022.03.29,23:00,122.873,122.906,122.823,122.874,1965,123.06091666666666,0.9984811045478155,1
2022.03.30,00:00,122.872,122.887,122.82,122.874,223,123.08166666666666,0.99831277336186,1
2022.03.30,01:00,122.877,122.993,122.844,122.982,4043,123.10261666666665,0.9990201941280156,1
2022.03.30,02:00,122.982,123.205,122.84,123.125,6439,123.12696666666668,0.9999840273278883,0
2022.03.30,03:00,123.124,123.126,122.416,122.49,15968,123.1393,0.9947271098666306,0
2022.03.30,04:00,122.49,122.535,121.972,122.341,16484,123.14253333333333,0.9934910114999529,0
2022.03.30,05:00,122.339,122.35,121.783,121.906,13532,123.14068333333333,0.9899733922217151,0
2022.03.30,06:00,121.908,121.963,121.311,121.662,14528,123.13511666666668,0.9880365836607401,0
2022.03.30,07:00,121.665,121.911,121.533,121.897,8777,123.13295000000001,0.9899624755193471,0
2022.03.30,08:00,121.897,122.019,121.78,122.001,6888,123.13130000000001,0.9908203681760852,0
2022.03.30,09:00,122.0,122.079,121.619,121.937,11018,123.1281,0.9903263349308565,0
2022.03.30,10:00,121.936,122.007,121.609,121.881,13393,123.12363333333333,0.9899074345055336,0
2022.03.30,11:00,121.88,121.886,121.523,121.61,10148,123.11555,0.987771244168588,1
2022.03.30,12:00,121.611,121.966,121.57,121.879,8822,123.11331666666666,0.9899741417087429,1
2022.03.30,13:00,121.879,122.043,121.742,121.926,9747,123.10746666666667,0.9904029649975198,1
2022.03.30,14:00,121.926,121.95,121.627,121.73,7889,123.09846666666664,0.9888831542445427,1
2022.03.30,15:00,121.73,121.896,121.659,121.848,9574,123.0921,0.9898929338275974,1
2022.03.30,16:00,121.849,122.241,121.642,121.903,13587,123.07433333333333,0.9904827164071578,1
2022.03.30,17:00,121.905,122.027,121.73,122.014,12873,123.05954999999999,0.9915037069451336,1
2022.03.30,18:00,122.013,122.05,121.836,121.952,8057,123.0408,0.9911509027899688,1
2022.03.30,19:00,121.953,121.979,121.874,121.895,3975,123.02155000000002,0.990842661306088,1
2022.03.30,20:00,121.895,121.925,121.866,121.922,3475,122.9997,0.9912381900118455,1
2022.03.30,21:00,121.922,121.924,121.737,121.74,3860,122.97311666666668,0.9899724695926087,1
2022.03.30,22:00,121.74,121.863,121.74,121.821,3888,122.93808333333331,0.9909134476230245,1
2022.03.30,23:00,121.821,121.848,121.786,121.823,1980,122.89038333333333,0.9913143461320475,1
2022.03.31,00:00,121.788,121.875,121.788,121.867,539,122.85,0.991998371998372,1
2022.03.31,01:00,121.87,121.989,121.841,121.91,3690,122.81070000000001,0.9926659484882017,1
2022.03.31,02:00,121.907,122.163,121.904,122.019,5232,122.77683333333334,0.9938275543296035,1
2022.03.31,03:00,122.023,122.452,121.902,122.288,16917,122.75410000000001,0.9962029781489986,1
2022.03.31,04:00,122.289,122.453,122.092,122.138,11751,122.72611666666666,0.9952078931311416,1
2022.03.31,05:00,122.138,122.19,121.964,122.173,8616,122.70326666666665,0.9956784633280615,1
2022.03.31,06:00,122.174,122.389,122.15,122.331,6813,122.68753333333332,0.9970939726014,0
2022.03.31,07:00,122.332,122.355,122.188,122.224,7846,122.66793333333335,0.9963810156308167,0
2022.03.31,08:00,122.224,122.277,122.055,122.06,7612,122.64418333333334,0.9952367628251427,0
2022.03.31,09:00,122.056,122.056,121.534,121.568,14180,122.61098333333334,0.9914935570617042,1
2022.03.31,10:00,121.567,121.691,121.34,121.64,13216,122.57445000000003,0.9923764699739626,1
2022.03.31,11:00,121.641,122.227,121.637,122.178,13599,122.54600000000002,0.9969970460072134,0
2022.03.31,12:00,122.177,122.178,121.918,121.944,9865,122.51373333333336,0.995349636993077,0
2022.03.31,13:00,121.945,121.974,121.666,121.67,7556,122.47245000000001,0.9934479142043782,0
2022.03.31,14:00,121.671,121.803,121.592,121.627,8588,122.43951666666668,0.9933639343833846,0
2022.03.31,15:00,121.627,121.852,121.543,121.618,10601,122.39741666666669,0.993632082376466,0
2022.03.31,16:00,121.622,121.76,121.503,121.507,12150,122.36105,0.9930202462303159,0
2022.03.31,17:00,121.507,121.823,121.297,121.378,13469,122.32808333333334,0.9922333179148696,1
2022.03.31,18:00,121.378,121.513,121.28,121.424,10044,122.29884999999999,0.9928466212069862,1
2022.03.31,19:00,121.423,121.674,121.421,121.557,5958,122.26871666666665,0.9941790779680222,1
2022.03.31,20:00,121.56,121.634,121.528,121.56,4469,122.23476666666666,0.9944797483967328,1
2022.03.31,21:00,121.559,121.61,121.524,121.606,4471,122.20311666666667,0.9951137361881249,1
2022.03.31,22:00,121.605,121.768,121.566,121.722,4929,122.17229999999999,0.996314221799868,1
2022.03.31,23:00,121.721,121.777,121.619,121.67,2981,122.13805,0.9961678608754602,1
2022.04.01,00:01,121.594,121.712,121.572,121.675,394,122.10346666666666,0.9964909541197847,1
2022.04.01,01:00,121.672,121.815,121.668,121.754,4437,122.07423333333332,0.9973767327912771,1
2022.04.01,02:00,121.754,121.909,121.74,121.744,4039,122.04361666666665,0.9975450033778909,1
2022.04.01,03:00,121.744,122.195,121.743,122.116,10394,122.0313,1.0006940842226544,1
2022.04.01,04:00,122.116,122.377,122.074,122.334,8819,122.03218333333332,1.0024732546646506,1
2022.04.01,05:00,122.334,122.691,122.271,122.655,8586,122.0311833333333,1.0051119447474561,1
2022.04.01,06:00,122.655,122.734,122.58,122.627,6532,122.03176666666666,1.0048776916830127,1
2022.04.01,07:00,122.628,122.632,122.446,122.601,6275,122.03079999999999,1.0046725908541123,1
2022.04.01,08:00,122.601,122.653,122.336,122.392,5404,122.02356666666665,1.0030193621068282,1
2022.04.01,09:00,122.387,122.493,122.241,122.467,9743,122.01584999999999,1.0036974704515849,1
2022.04.01,10:00,122.467,122.648,122.427,122.629,10998,122.01176666666666,1.0050588017057371,1
2022.04.01,11:00,122.628,122.755,122.479,122.57,6984,122.00669999999997,1.0046169595604177,1
2022.04.01,12:00,122.571,122.571,122.359,122.456,8092,121.99973333333331,1.003739898885025,1
2022.04.01,13:00,122.455,122.499,122.333,122.431,6113,121.99054999999998,1.0036105255693988,1
2022.04.01,14:00,122.432,122.496,122.384,122.453,6089,121.97935,1.0038830343004779,1
2022.04.01,15:00,122.454,122.819,122.443,122.797,12153,121.98446666666665,1.0066609573787264,1
2022.04.01,16:00,122.797,123.0,122.617,122.943,11084,121.9945,1.007774940673555,1
2022.04.01,17:00,122.938,123.035,122.798,122.836,9517,122.01,1.0067699368904188,1
2022.04.01,18:00,122.835,122.941,122.55,122.598,7388,122.02559999999998,1.0046908189756905,1
2022.04.01,19:00,122.598,122.63,122.513,122.57,4029,122.03681666666667,1.0043690367210223,1
2022.04.01,20:00,122.568,122.594,122.477,122.573,4238,122.04635,1.0043151638701198,1
2022.04.01,21:00,122.573,122.653,122.562,122.619,3135,122.05771666666665,1.0045985075639763,1
2022.04.01,22:00,122.619,122.62,122.46,122.538,3705,122.06866666666664,1.003844830505235,1
2022.04.01,23:00,122.537,122.58,122.458,122.553,1965,122.08438333333332,1.003838465280094,1
2022.04.04,00:00,122.603,122.646,122.475,122.538,278,122.09536666666665,1.0036253081948783,1
2022.04.04,01:00,122.538,122.737,122.536,122.658,4970,122.10756666666664,1.004507774156502,1
2022.04.04,02:00,122.663,122.691,122.582,122.635,3677,122.12265000000001,1.004195372439101,1
2022.04.04,03:00,122.634,122.637,122.262,122.404,8601,122.13191666666665,1.0022277823910348,1
2022.04.04,04:00,122.402,122.579,122.38,122.573,6088,122.14308333333335,1.0035197790569392,1
2022.04.04,05:00,122.573,122.703,122.563,122.653,4179,122.15373333333334,1.0040871994088325,1
2022.04.04,06:00,122.654,122.775,122.61,122.731,2942,122.16671666666667,1.0046189612746406,1
2022.04.04,07:00,122.735,122.76,122.565,122.593,4193,122.17835,1.0033938091323054,1
2022.04.04,08:00,122.592,122.689,122.552,122.663,3759,122.19069999999998,1.0038652696154455,1
2022.04.04,09:00,122.666,122.8,122.627,122.643,6788,122.20575,1.0035779822144213,1
2022.04.04,10:00,122.645,122.695,122.498,122.649,8163,122.21955,1.003513758641723,1
2022.04.04,11:00,122.65,122.65,122.508,122.625,7628,122.23291666666667,1.0032076738739906,1
2022.04.04,12:00,122.624,122.641,122.559,122.569,5790,122.24461666666667,1.002653559250121,1
2022.04.04,13:00,122.568,122.833,122.566,122.808,5387,122.25958333333334,1.0044856742654802,1
2022.04.04,14:00,122.809,122.814,122.706,122.783,5728,122.27231666666668,1.0041766063427549,1
2022.04.04,15:00,122.782,122.787,122.601,122.634,6792,122.27808333333334,1.0029107151254277,1
2022.04.04,16:00,122.634,122.781,122.623,122.753,8258,122.28833333333334,1.0037997628555462,1
2022.04.04,17:00,122.752,122.957,122.7,122.737,10600,122.29773333333334,1.0035917809324348,1
2022.04.04,18:00,122.737,122.778,122.67,122.721,5320,122.30423333333331,1.0034076225761606,1
2022.04.04,19:00,122.721,122.823,122.7,122.745,4651,122.31291666666665,1.003532605918563,1
2022.04.04,20:00,122.744,122.793,122.678,122.787,3745,122.32503333333332,1.0037765505071055,1
2022.04.04,21:00,122.787,122.813,122.74,122.808,3372,122.34570000000001,1.0037786370914548,1
2022.04.04,22:00,122.808,122.833,122.751,122.764,3155,122.36443333333335,1.0032653823973359,1
2022.04.04,23:00,122.762,122.791,122.736,122.78,2363,122.37446666666666,1.0033138721203825,1
2022.04.05,00:00,122.772,122.805,122.753,122.779,765,122.38838333333334,1.0031916155441223,1
2022.04.05,01:00,122.778,122.791,122.72,122.738,2513,122.40618333333333,1.0027107835374873,1
2022.04.05,02:00,122.741,122.813,122.741,122.798,2766,122.42569999999999,1.0030410281501352,1
2022.04.05,03:00,122.797,122.86,122.373,122.563,10588,122.44145000000002,1.0009927193773023,1
2022.04.05,04:00,122.56,122.634,122.469,122.554,6400,122.45890000000001,1.000776587083503,1
2022.04.05,05:00,122.553,122.586,122.488,122.583,3294,122.47898333333333,1.0008492613494642,1
2022.04.05,06:00,122.583,122.594,122.481,122.519,2899,122.49723333333333,1.0001776910879894,1
2022.04.05,07:00,122.518,122.618,122.488,122.547,5136,122.51373333333332,1.000271534184467,1
2022.04.05,08:00,122.546,122.581,122.429,122.503,4423,122.52944999999998,0.9997841335287151,1
2022.04.05,09:00,122.505,122.598,122.49,122.581,6218,122.5457,1.0002880558028557,1
2022.04.05,10:00,122.58,122.997,122.57,122.905,11051,122.56541666666665,1.002770629289801,1
2022.04.05,11:00,122.905,122.952,122.785,122.823,8000,122.58463333333334,1.0019445069107356,1
2022.04.05,12:00,122.825,122.843,122.693,122.822,6620,122.60374999999999,1.0017801249961769,1
2022.04.05,13:00,122.821,122.985,122.82,122.892,6820,122.62271666666668,1.0021960313770029,1
2022.04.05,14:00,122.893,122.974,122.813,122.925,5871,122.64240000000001,1.002304260190603,1
2022.04.05,15:00,122.924,123.001,122.789,122.833,7145,122.65435000000001,1.001456532116472,1
2022.04.05,16:00,122.818,122.886,122.75,122.842,7209,122.66281666666666,1.0014607795434884,1
2022.04.05,17:00,122.825,123.444,122.8,123.304,13544,122.67363333333333,1.005138566858567,1
2022.04.05,18:00,123.302,123.492,123.261,123.489,7089,122.68799999999997,1.006528755868545,1
2022.04.05,19:00,123.489,123.595,123.48,123.586,5328,122.70441666666666,1.0071846096276078,1
2022.04.05,20:00,123.587,123.67,123.549,123.645,4349,122.7253,1.0074939723105178,1
2022.04.05,21:00,123.645,123.653,123.562,123.603,3448,122.74423333333334,1.0069963911407107,1
2022.04.05,22:00,123.602,123.649,123.564,123.608,3802,122.76055000000002,1.006903276337553,1
2022.04.05,23:00,123.608,123.643,123.583,123.6,2178,122.77771666666669,1.0066973336502563,1
2022.04.06,00:00,123.599,123.603,123.487,123.584,590,122.79651666666669,1.006412912635551,1
